ID	Disease	Item Type	Item Barcode	Item UUID	Classification	Category	Annotator	Date Created	Annotation
21854	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.v2.indel.vcf'.	
21823	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.v2.exon.quantification.txt'.	
21824	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.v2.gene.quantification.txt'.	
21825	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.v2.spljxn.quantification.txt'.	
21806	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.2.0.snv.vcf'.	
21795	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
21784	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
21757	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.exon.quantification.txt'.	
21758	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.gene.quantification.txt'.	
21759	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.spljxn.quantification.txt'.	
21744	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
20246	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.v2.snv.vcf'.	
20247	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.v2.indel.vcf'.	
20216	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.v2.exon.quantification.txt'.	
20217	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.v2.gene.quantification.txt'.	
20218	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.v2.spljxn.quantification.txt'.	
20199	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.2.0.snv.vcf'.	
20188	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
20177	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
20150	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.exon.quantification.txt'.	
20151	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.gene.quantification.txt'.	
20152	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.spljxn.quantification.txt'.	
20137	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
17870	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.2.0.snv.vcf'.	
17859	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
17848	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
17821	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.exon.quantification.txt'.	
17822	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.gene.quantification.txt'.	
17823	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.spljxn.quantification.txt'.	
17808	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
16469	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.0.0.snv.vcf'.	
16458	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
16447	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
16420	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.exon.quantification.txt'.	
16421	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.gene.quantification.txt'.	
16422	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.spljxn.quantification.txt'.	
16407	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
16327	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.exon.quantification.txt'.	
16328	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.gene.quantification.txt'.	
16329	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.spljxn.quantification.txt'.	
16310	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.0.0.snv.vcf'.	
16311	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
16105	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.exon.quantification.txt'.	
16106	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.gene.quantification.txt'.	
16107	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.spljxn.quantification.txt'.	
16088	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.0.0.snv.vcf'.	
16089	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
16033	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	04/30/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.2.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
16032	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	04/30/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.2.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8527-01A-11R-2343-13.bcgsc.ca.1.0.0.snv.vcf'.	
16010	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	04/25/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.1.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.exon.quantification.txt'.	
16011	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	04/25/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.1.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.gene.quantification.txt'.	
16012	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	04/25/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.1.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.spljxn.quantification.txt'.	
15956	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	04/18/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.0.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.exon.quantification.txt'.	
15957	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	04/18/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.0.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.gene.quantification.txt'.	
15958	STAD	Aliquot	TCGA-CD-8527-01A-11R-2343-13	0f16f1f6-a243-451a-a915-1db1f5ceae02	CenterNotification	Item flagged DNU	DCC	04/18/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.0.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8527-01A-11R-2343-13.spljxn.quantification.txt'.	
15316	STAD	Patient	TCGA-EQ-A4SO	fe1ad544-3189-4495-86be-0c68f3234238	Notification	Prior malignancy	bowenj	02/22/2013	Patient had a prior basal cell carcinoma of the skin. No radiation or systemic chemotherapy.	
26863	STAD	Patient	TCGA-CG-4472	306f0222-8734-44ca-9a31-86e4e62b0a1b	Observation	Item may not meet study protocol	LeraasK	02/26/2015	This case was accepted into TCGA but the pathology report is not consistent with study specific metrics. The BCR will ICD code per the pathology report, which may not match the clinical data. 	
26862	STAD	Patient	TCGA-CG-4475	cad2adc1-0f41-4651-9c80-ae9961e2dc8d	Observation	Item may not meet study protocol	LeraasK	02/26/2015	This case was accepted into TCGA but the pathology report is not consistent with study specific metrics. The BCR will ICD code per the pathology report, which may not match the clinical data. 	
11698	STAD	Patient	TCGA-CG-4475	cad2adc1-0f41-4651-9c80-ae9961e2dc8d	Notification	Prior malignancy	snyderee	10/31/2012	Prior malignancy of the prostate, bladder, and testicle. No systemic chemotherpay or radiation.	
11699	STAD	Patient	TCGA-CG-4476	442d7415-d095-4962-8296-a14390bad40a	Notification	Prior malignancy	snyderee	10/31/2012	Prior malignancy of the prostate. No systemic chemotherpay or radiation.	
11696	STAD	Patient	TCGA-CG-4444	5c087d33-0bd3-407d-8350-fabba6aec597	Notification	Prior malignancy	snyderee	10/31/2012	Prior malignancy bladder cancer. No systemic chemotherapy or radiation.	
12059	STAD	Patient	TCGA-CG-4460	3c3d4ef0-019a-423e-89b2-4ac5a7b567ab	Notification	History of unacceptable prior treatment related to a prior/other malignancy	snyderee	11/10/2012	Prior malignancy  ovarian cancer treated with chemotherapy.	
11697	STAD	Patient	TCGA-CG-4460	3c3d4ef0-019a-423e-89b2-4ac5a7b567ab	Notification	Prior malignancy	snyderee	10/31/2012	Prior malignancy  ovarian cancer treated with chemotherapy.	
1334	STAD	Patient	TCGA-CD-5813	152b9d8a-19fd-4665-b9e4-4fedfb1608cd	Notification	Item in special subset	pyena	03/13/2011	Sample is Signet Ring subtype.
Program Office determined this will be a Notification.	
28952	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.v2.snv.vcf'.	
28953	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.v2.indel.vcf'.	
28925	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.v2.exon.quantification.txt'.	
28926	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.v2.gene.quantification.txt'.	
28927	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.v2.spljxn.quantification.txt'.	
28902	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.2.0.snv.vcf'.	
28891	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
28880	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
28859	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.exon.quantification.txt'.	
